ROWID,Country,State lgd code,State,Yearcode,Year,Crime head special & local laws (sll) category,Crime head special & local laws (sll) sub-category,Incidence of special & local laws (sll) crimes,Victims of special & local laws (sll) crimes,Special & local laws (sll) crime rate
3924,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,Foreigner & Passport – Related Acts (Total),9,,0.8
3925,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Citizenship Act, 1955",0,,0
3926,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Emigration Act, 1983",0,,0
3927,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Passport Act, 1967",0,,0
3928,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Registration of Foreigners Act,1939 & The Foreigners Act, 1946",9,,0.8
3929,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,Information Technology/ Intellectual Property – Related Acts (Total),6,6,0.5
3930,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,"The Copy Right Act, 1957",0,0,0
3931,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,"The Information Technology Act, 2000",6,6,0.5
3932,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,"The Trade Marks Act, 1999",0,0,0
3933,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,Liquor & Narcotic Drugs – Related Acts (Total)_,379,,31.7
3934,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,Prohibition Act (State),219,,18.3
3935,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Excise Act, 1944",0,,0
3936,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_a) Possession of drugs for Personal use/Consumption",128,,10.7
3937,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_b) Possession of drugs for Trafficking",32,,2.7
3938,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_The NDPS Act, 1985 (Total)",160,,13.4
3939,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,Offences against State - Related Acts (Total),0,,0
3940,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,"The Official Secrets Act, 1923",0,,0
3941,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,"The Prevention of Damage to Public Property Act, 1984",0,0,0
3942,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,"The Unlawful Activities P Act, 1967",0,,0
3943,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,City/Town Police Acts,0,,0
3944,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Defacement of Public Property Acts,0,,0
3945,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,MACOCA/ Control of Organised Crimes,0,,0
3946,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Motor Vehicle Act,0,,0
3947,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Other Regulatory & Enforcement – Acts (Total),0,0,0
3948,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Other State Local Acts,0,,0
3949,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Antiques and Art Treasures Act, 1972",0,,0
3950,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_a) Against SC,0,0,0
3951,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_b) Against ST,0,0,0
3952,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_c) Against others,0,0,0
3953,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Bonded Labour System Abolition Act_The Bonded Labour System Abolition Act, 1976 (Total)",0,0,0
3954,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Electricity Act, 2003",0,,0
3955,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Gambling Act,0,,0
3956,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Mental Health Act, 1987",0,,0
3957,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Prevention of Insults to National Honour Act, 1971",0,,0
3958,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Representation of the People Act, 1951",0,,0
3959,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Transplantation of Human Organs Act, 1994",0,0,0
3960,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Other SLL Crimes,,2,0,0.2
3961,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Railways - Related Acts,Railways – Related Acts (Total),0,,0
3962,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Railways - Related Acts,"The Indian Railways Act, 1989",0,,0
3963,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Railways - Related Acts,"The Railway Property Unlawful Possession Act, 1966",0,,0
3964,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,Scheduled Castes and Scheduled Tribes – Related Acts (Total),0,0,0
3965,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The Protection of Civil Rights Act, 1955 against SCs",0,0,0
3966,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The Protection of Civil Rights Act, 1955 against STs",0,0,0
3967,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The SC/ST Prevention of Atrocities Act, 1989/2015 against STs",0,0,0
3968,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The SC/ST Prevention of Atrocities Act, 1989 against SCs",0,0,0
3969,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph,"The Indian Telegraph Act, 1988",0,,0
3970,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,Telegraph/ Cinematograph Acts (Total),0,,0
3971,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,"The Cable Television Networks Regulation Act, 1955",0,,0
3972,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,"The Cinematograph Act, 1952",0,,0
3973,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,"The Telegraph Wire Unlawful Possession Act, 1950",0,,0
3974,India,15,Mizoram,2019,"Calendar Year (Jan - Dec), 2019",Total Cognizable SLL Crimes,,501,95,41.9
3975,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,Arms/Explosive ‐ Related Acts (Total)_,13,,1.1
3976,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_a) Legal/ Licensed Arms",1,,0.1
3977,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_b) Illegal/ Unlicensed Arms",4,,0.3
3978,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_Fire Arms",5,,0.4
3979,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_Other Arms",0,,0
3980,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_The Arms Act, 1959 (Total)",5,,0.4
3981,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Explosives Act, 1984_",0,,0
3982,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Explosive Substances Act, 1884 & 1908_",8,,0.7
3983,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,Children Related – Acts (Total),115,124,27.4
3984,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Child Labour Prohibition & Regulation Act, 1986",0,0,0
3985,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Juvenile Justice Care and Protection of Children Act, 2000 & 2015",10,14,2.4
3986,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Medical Termination of Pregnancy Act, 1971",0,0,0
3987,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Pre‐Natal Diagnostic Techniques Reg and Prev of Misuse Act, 1994",0,0,0
3988,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Prohibition of Child Marriage Act, 2006",0,0,0
3989,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Protection of Children from Sexual Offences Act, 2012",105,110,25
3990,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,Crime Against Women – Related Acts (Total),0,0,0
3991,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,"The Dowry Prohibition Act, 1961",0,0,0
3992,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,"The Immoral Traffic Prevention Act, 1956",0,0,0
3993,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,"The Indecent Representation of Women Prohibition Act, 2012",0,0,0
3994,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,"The Protection of Women from Domestic Violence Act, 2005",0,0,0
3995,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,Environment & Pollution– Related Acts (Total),0,,0
3996,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,Noise Pollution Acts,0,,0
3997,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,The Air & The Water Prevention & Control of Pollution Act,0,,0
3998,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The Cigarette and Other Tobacco Products Act, 2003",0,,0
3999,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The Environmental Protection Act, 1986",0,,0
4000,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The Forest Act, 1927 & The Forest Conservation Act, 1980",0,,0
4001,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The National Green Tribunal Act, 2010",0,,0
4002,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The Wildlife Protection Act, 1972",0,,0
4003,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,Finance & Economic Acts (Total),0,,0
4004,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"Prevention of Corruption Act, 1988",0,,0
4005,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Benami Transaction Prohibition Act, 1988 & 2016",0,,0
4006,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Chit Funds Acts, 1982",0,,0
4007,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Lotteries Regulation Act, 1998",0,,0
4008,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Mines and Minerals Development and Regulation Act, 1957",0,,0
4009,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Negotiable Instruments Act, 1881",0,,0
4010,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020","Food, Drugs and Essential Commodities Acts","Food, Drugs and Essential Commodities Acts (Total)",6,,0.5
4011,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020","Food, Drugs and Essential Commodities Acts","The Essential Commodities Act, 1955",6,,0.5
4012,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020","Food, Drugs and Essential Commodities Acts","The Food Safety & Standards Act, 2006",0,,0
4013,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020","Food, Drugs and Essential Commodities Acts","The Prevention of Food Adulteration Act, 1954",0,,0
4014,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,Foreigner & Passport – Related Acts (Total),9,,0.7
4015,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,"The Citizenship Act, 1955",0,,0
4016,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,"The Emigration Act, 1983",0,,0
4017,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,"The Passport Act, 1967",4,,0.3
4018,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,"The Registration of Foreigners Act,1939 & The Foreigners Act, 1946",5,,0.4
4019,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Information Technology/Intellectual Property ‐ Related Acts,Information Technology/ Intellectual Property – Related Acts (Total),8,8,0.7
4020,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Information Technology/Intellectual Property ‐ Related Acts,"The Copy Right Act, 1957",1,1,0.1
4021,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Information Technology/Intellectual Property ‐ Related Acts,"The Information Technology Act, 2000",7,7,0.6
4022,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Information Technology/Intellectual Property ‐ Related Acts,"The Trade Marks Act, 1999",0,0,0
4023,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,Liquor & Narcotic Drugs – Related Acts (Total)_,348,,28.8
4024,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,Prohibition Act (State),251,,20.7
4025,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,"The Excise Act, 1944",0,,0
4026,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_a) Possession of drugs for Personal use/Consumption",47,,3.9
4027,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_b) Possession of drugs for Trafficking",50,,4.1
4028,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_The NDPS Act, 1985 (Total)",97,,8
4029,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Offences against State ‐ Related Acts,Offences against State ‐ Related Acts (Total),0,,0
4030,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Offences against State ‐ Related Acts,"The Official Secrets Act, 1923",0,,0
4031,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Offences against State ‐ Related Acts,"The Prevention of Damage to Public Property Act, 1984",0,0,0
4032,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Offences against State ‐ Related Acts,"The Unlawful Activities P Act, 1967",0,,0
4033,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,City/Town Police Acts,0,,0
4034,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,Defacement of Public Property Acts,0,,0
4035,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,MACOCA/ Control of Organised Crimes,0,,0
4036,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,Motor Vehicle Act,0,,0
4037,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,Other Regulatory & Enforcement – Acts (Total),1,0,0.1
4038,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,Other State Local Acts,1,,0.1
4039,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,"The Antiques and Art Treasures Act, 1972",0,,0
4040,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,The Bonded Labour System Abolition Act_a) Against SC,0,0,0
4041,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,The Bonded Labour System Abolition Act_b) Against ST,0,0,0
4042,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,The Bonded Labour System Abolition Act_c) Against others,0,0,0
4043,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,"The Bonded Labour System Abolition Act_The Bonded Labour System Abolition Act, 1976 (Total)",0,0,0
4044,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,"The Electricity Act, 2003",0,,0
4045,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,The Gambling Act,0,,0
4046,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,"The Mental Health Act, 1987",0,,0
4047,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,"The Prevention of Insults to National Honour Act, 1971",0,,0
4048,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,"The Representation of the People Act, 1951",0,,0
4049,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,"The Transgender Persons (Protection of Rights) Act, 2019",0,,0
4050,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,"The Transplantation of Human Organs Act, 1994",0,0,0
4051,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Other SLL Crimes,,2,0,0.2
4052,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Railways ‐ Related Acts,Railways – Related Acts (Total),0,,0
4053,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Railways ‐ Related Acts,"The Indian Railways Act, 1989",0,,0
4054,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Railways ‐ Related Acts,"The Railway Property Unlawful Possession Act, 1966",0,,0
4055,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Schedule Castes and Scheduled Tribes ‐ Related Acts,Scheduled Castes and Scheduled Tribes – Related Acts (Total),0,0,0
4056,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Schedule Castes and Scheduled Tribes ‐ Related Acts,"The Protection of Civil Rights Act, 1955 against SCs",0,0,
4057,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Schedule Castes and Scheduled Tribes ‐ Related Acts,"The Protection of Civil Rights Act, 1955 against STs",0,0,0
4058,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Schedule Castes and Scheduled Tribes ‐ Related Acts,"The SC/ST Prevention of Atrocities Act, 1989/2015 against STs",0,0,0
4059,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Schedule Castes and Scheduled Tribes ‐ Related Acts,"The SC/ST Prevention of Atrocities Act, 1989 against SCs",0,0,
4060,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Telegraph / Cinematograph Acts,Telegraph/ Cinematograph Acts (Total),0,,0
4061,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Telegraph / Cinematograph Acts,"The Cable Television Networks Regulation Act, 1955",0,,0
4062,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Telegraph / Cinematograph Acts,"The Cinematograph Act, 1952",0,,0
4063,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Telegraph / Cinematograph Acts,"The Indian Telegraph Act, 1988",0,,0
4064,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Telegraph / Cinematograph Acts,"The Telegraph Wire Unlawful Possession Act, 1950",0,,0
4065,India,15,Mizoram,2020,"Calendar Year (Jan - Dec), 2020",Total Cognizable SLL Crimes,,502,132,41.6
4066,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Arms/Explosive - Related Acts,Arms/Explosive - Related Acts (Total),12,,0.3
4067,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Arms/Explosive - Related Acts,"The Arms Act, 1959 | a) Legal/ Licensed Arms",0,,0
4068,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Arms/Explosive - Related Acts,"The Arms Act, 1959 |b) Illegal/ Unlicensed Arms",10,,0.3
4069,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Arms/Explosive - Related Acts,"The Arms Act, 1959 |Fire Arms",10,,0.3
4070,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Arms/Explosive - Related Acts,"The Arms Act, 1959|Other Arms",0,,0
4071,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Arms/Explosive - Related Acts,"The Arms Act, 1959 |The Arms Act, 1959 (Total)",10,,0.3
4072,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Arms/Explosive - Related Acts,"The Explosives Act, 1984",0,,0
4073,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Arms/Explosive - Related Acts,"The Explosive Substances Act, 1884 & 1908",2,,0.1
4074,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Children Related - Acts,Children Related – Acts (Total),128,130,10.3225806451613
4075,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Children Related - Acts,"The Child Labour Prohibition & Regulation Act, 1986",0,0,0
4076,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Children Related - Acts,"The Juvenile Justice Care and Protection of Children Act, 2000 & 2015",0,0,0
4077,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Children Related - Acts,"The Medical Termination of Pregnancy Act, 1971",0,0,0
4078,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Children Related - Acts,"The Pre-Natal Diagnostic Techniques Reg and Prev of Misuse Act, 1994",0,0,0
4079,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Children Related - Acts,"The Prohibition of Child Marriage Act, 2006",1,1,0.0806451612903226
4080,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Children Related - Acts,"The Protection of Children from Sexual Offences Act, 2012",127,129,10.241935483871
4081,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Crime Against Women - Related Acts,Crime Against Women – Related Acts (Total),2,2,0.102564102564103
4082,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Crime Against Women - Related Acts,"The Dowry Prohibition Act, 1961",0,0,0
4083,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Crime Against Women - Related Acts,"The Immoral Traffic Prevention Act, 1956",2,2,0.102564102564103
4084,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Crime Against Women - Related Acts,"The Indecent Representation of Women Prohibition Act, 2012",0,0,0
4085,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Crime Against Women - Related Acts,"The Protection of Women from Domestic Violence Act, 2005",0,0,0
4086,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,Environment & Pollution– Related Acts (Total),0,,0
4087,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,Noise Pollution Acts,0,,0
4088,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,The Air & The Water Prevention & Control of Pollution Act,0,,0
4089,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,"The Cigarette and Other Tobacco Products Act, 2003",0,,0
4090,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,"The Environmental Protection Act, 1986",0,,0
4091,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,"The Forest Act, 1927 & The Forest Conservation Act, 1980",0,,0
4092,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,"The National Green Tribunal Act, 2010",0,,0
4093,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,"The Wildlife Protection Act, 1972",0,,0
4094,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,Finance & Economic Acts (Total),1,,0
4095,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,"Prevention of Corruption Act, 1988",1,,0
4096,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,"The Benami Transaction Prohibition Act, 1988 & 2016",0,,0
4097,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,"The Chit Funds Acts, 1982",0,,0
4098,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,"The Lotteries Regulation Act, 1998",0,,0
